Estado,Setor,Ano,CO2
RJ,Processos Industriais,2006,"27123419,754577752"
RJ,Processos Industriais,2007,"27493561,290828668"
RJ,Processos Industriais,2008,"30739321,300842818"
RJ,Processos Industriais,2009,"26931687,17195415"
RJ,Processos Industriais,2010,"39295745,09293574"
RJ,Processos Industriais,2011,"57196166,795806326"
RJ,Processos Industriais,2012,"55947200,57634841"
RJ,Processos Industriais,2013,"54938021,64105458"
RJ,Processos Industriais,2014,"29031362,583422042"
RJ,Processos Industriais,2015,"28473190,835154235"
RJ,Processos Industriais,2016,"24545177,667263173"
RJ,Processos Industriais,2017,"25199713,711797792"
RJ,Processos Industriais,2018,"26229335,53114479"
RJ,Processos Industriais,2019,"25090028,832870662"
RJ,Processos Industriais,2020,"23539225,840951614"
RJ,Processos Industriais,2021,"26889918,123913415"
RN,Processos Industriais,1990,"231102,2043604392"
RN,Processos Industriais,1991,"356591,0199639216"
RN,Processos Industriais,1992,"290561,7659572776"
RN,Processos Industriais,1993,"284748,443409318"
RN,Processos Industriais,1994,"275956,9168115128"
RN,Processos Industriais,1995,"273096,752639694"
RN,Processos Industriais,1996,"324081,805705452"
RN,Processos Industriais,1997,"503911,420406576"
RN,Processos Industriais,1998,"556655,724777952"
RN,Processos Industriais,1999,"543830,75850312"
RN,Processos Industriais,2000,"571510,52992092"
RN,Processos Industriais,2001,"548583,670865856"
RN,Processos Industriais,2002,"499843,5677989"
RN,Processos Industriais,2003,"492190,649735208"
RN,Processos Industriais,2004,"492794,79768786"
RN,Processos Industriais,2005,"541261,85247384"
RN,Processos Industriais,2006,"557233,082706768"
RN,Processos Industriais,2007,"647341,625314172"
RN,Processos Industriais,2008,"654054,262074272"
RN,Processos Industriais,2009,"678168,087038864"
RN,Processos Industriais,2010,"666904,206911716"
RN,Processos Industriais,2011,"947781,788656392"
RN,Processos Industriais,2012,"1862434,426645464"
RN,Processos Industriais,2013,"2224430,89439586"
RN,Processos Industriais,2014,"2784623,624814556"
RN,Processos Industriais,2015,"2867387,003635108"
RN,Processos Industriais,2016,"2183021,278411288"
RN,Processos Industriais,2017,"1681429,663529116"
RN,Processos Industriais,2018,"1441980,236503572"
RN,Processos Industriais,2019,"1359333,123390816"
RN,Processos Industriais,2020,"1727876,07956984"
RN,Processos Industriais,2021,"1975852,794153968"
RO,Processos Industriais,1990,"0,0"
RO,Processos Industriais,1991,"0,0"
RO,Processos Industriais,1992,"0,0"
RO,Processos Industriais,1993,"0,0"
RO,Processos Industriais,1994,"0,0"
RO,Processos Industriais,1995,"0,0"
RO,Processos Industriais,1996,"0,0"
RO,Processos Industriais,1997,"0,0"
RO,Processos Industriais,1998,"0,0"
RO,Processos Industriais,1999,"0,0"
RO,Processos Industriais,2000,"0,0"
RO,Processos Industriais,2001,"0,0"
RO,Processos Industriais,2002,"0,0"
RO,Processos Industriais,2003,"0,0"
RO,Processos Industriais,2004,"0,0"
RO,Processos Industriais,2005,"0,0"
RO,Processos Industriais,2006,"0,0"
RO,Processos Industriais,2007,"0,0"
RO,Processos Industriais,2008,"0,0"
RO,Processos Industriais,2009,"163289,929851006"
RO,Processos Industriais,2010,"829669,16453812"
RO,Processos Industriais,2011,"1002516,907150228"
RO,Processos Industriais,2012,"1027003,670686944"
RO,Processos Industriais,2013,"796950,527259504"
RO,Processos Industriais,2014,"592607,045147756"
RO,Processos Industriais,2015,"659304,667828204"
RO,Processos Industriais,2016,"368966,5529712264"
RO,Processos Industriais,2017,"297362,9351963056"
RO,Processos Industriais,2018,"381879,8175083268"
RO,Processos Industriais,2019,"291471,7868696456"
RO,Processos Industriais,2020,"430365,366217368"
RO,Processos Industriais,2021,"389813,8632474584"
RS,Processos Industriais,1990,"2308712,784745832"
RS,Processos Industriais,1991,"2562745,644557728"
RS,Processos Industriais,1992,"2159855,321965316"
RS,Processos Industriais,1993,"2013503,834495646"
RS,Processos Industriais,1994,"2269920,2034566654"
RS,Processos Industriais,1995,"2445423,07520326"
RS,Processos Industriais,1996,"2705697,93316482"
RS,Processos Industriais,1997,"2801749,2638813336"
RS,Processos Industriais,1998,"2973881,4309048452"
RS,Processos Industriais,1999,"3016094,545020625"
RS,Processos Industriais,2000,"2984395,0705801924"
RS,Processos Industriais,2001,"2887837,3602632885"
RS,Processos Industriais,2002,"2717923,718491857"
RS,Processos Industriais,2003,"2639081,0594606204"
RS,Processos Industriais,2004,"2454525,5203780527"
RS,Processos Industriais,2005,"2231979,349335336"
RS,Processos Industriais,2006,"2272220,395726493"
RS,Processos Industriais,2007,"2507006,2675477574"
RS,Processos Industriais,2008,"3008000,455329655"
RS,Processos Industriais,2009,"2890647,3258809065"
RS,Processos Industriais,2010,"3101981,1009139516"
RS,Processos Industriais,2011,"3173936,451937258"
RS,Processos Industriais,2012,"3246977,7764775343"
RS,Processos Industriais,2013,"3308697,1950323037"
RS,Processos Industriais,2014,"3069039,9579732623"
RS,Processos Industriais,2015,"2651122,304382392"
RS,Processos Industriais,2016,"2186701,317793884"
RS,Processos Industriais,2017,"2031839,414799784"
RS,Processos Industriais,2018,"1952771,901202292"
RS,Processos Industriais,2019,"1968524,822205176"
RS,Processos Industriais,2020,"2164014,177141004"
RS,Processos Industriais,2021,"2414867,335216604"
SC,Processos Industriais,1990,"909187,223838852"
SC,Processos Industriais,1991,"950353,07341664"
SC,Processos Industriais,1992,"790715,554248404"
SC,Processos Industriais,1993,"648388,747616776"
SC,Processos Industriais,1994,"552088,132638124"
SC,Processos Industriais,1995,"875194,907869056"
SC,Processos Industriais,1996,"769926,243362548"
SC,Processos Industriais,1997,"735519,43575872"
SC,Processos Industriais,1998,"604371,710661052"
SC,Processos Industriais,1999,"492551,626059756"
SC,Processos Industriais,2000,"564380,804790852"
SC,Processos Industriais,2001,"599434,660697376"
SC,Processos Industriais,2002,"595352,600554972"
SC,Processos Industriais,2003,"392261,0329707876"
SC,Processos Industriais,2004,"337874,2774566476"
SC,Processos Industriais,2005,"309928,019635706"
SC,Processos Industriais,2006,"327263,8739706408"
SC,Processos Industriais,2007,"416781,594380356"
SC,Processos Industriais,2008,"590102,289782568"
SC,Processos Industriais,2009,"535473,283475372"
SC,Processos Industriais,2010,"655381,024070912"
SC,Processos Industriais,2011,"1423113,080839692"
SC,Processos Industriais,2012,"2850547,355244684"
SC,Processos Industriais,2013,"2568687,422162828"
SC,Processos Industriais,2014,"3265353,364506628"
SC,Processos Industriais,2015,"2707937,750213316"
SC,Processos Industriais,2016,"2109074,306133388"
SC,Processos Industriais,2017,"2057465,996214092"
SC,Processos Industriais,2018,"2052180,432522404"
SC,Processos Industriais,2019,"2180429,383161788"
SC,Processos Industriais,2020,"2457772,498781464"
SC,Processos Industriais,2021,"2871921,419016528"
SE,Processos Industriais,1990,"1988003,109897364"
SE,Processos Industriais,1991,"1814773,5761058922"
SE,Processos Industriais,1992,"1837098,4854380721"
SE,Processos Industriais,1993,"2018394,954771176"
SE,Processos Industriais,1994,"2002165,308934796"
SE,Processos Industriais,1995,"1983573,379716984"
SE,Processos Industriais,1996,"2058552,68166156"
SE,Processos Industriais,1997,"3083506,585689068"
SE,Processos Industriais,1998,"3717659,79792344"
SE,Processos Industriais,1999,"4712293,281484268"
SE,Processos Industriais,2000,"4545780,757073624"
SE,Processos Industriais,2001,"3903840,1313275686"
SE,Processos Industriais,2002,"4071055,5182883637"
SE,Processos Industriais,2003,"4323449,758770768"
SE,Processos Industriais,2004,"4892286,260099496"
SE,Processos Industriais,2005,"5083709,742200124"
SE,Processos Industriais,2006,"5593248,70979516"
SE,Processos Industriais,2007,"6117679,4543710165"
SE,Processos Industriais,2008,"6139601,120597436"
SE,Processos Industriais,2009,"5738566,305354216"
SE,Processos Industriais,2010,"6364279,289249188"
SE,Processos Industriais,2011,"6874285,998106056"
SE,Processos Industriais,2012,"6457232,892718952"
SE,Processos Industriais,2013,"6841821,681642639"
SE,Processos Industriais,2014,"7239810,662314332"
SE,Processos Industriais,2015,"6863014,708481411"
SE,Processos Industriais,2016,"5577728,784781763"
SE,Processos Industriais,2017,"5448157,218827764"
SE,Processos Industriais,2018,"5545170,279225384"
SE,Processos Industriais,2019,"5507381,594495524"
SE,Processos Industriais,2020,"5921483,563484084"
SE,Processos Industriais,2021,"5690441,857721752"
SP,Processos Industriais,1990,"44375602,59141449"
SP,Processos Industriais,1991,"51518874,00605072"
SP,Processos Industriais,1992,"48827872,1300849"
SP,Processos Industriais,1993,"52688057,852336355"
SP,Processos Industriais,1994,"55344513,89476936"
SP,Processos Industriais,1995,"56312410,39999966"
SP,Processos Industriais,1996,"54078162,931520686"
SP,Processos Industriais,1997,"52854137,41486388"
SP,Processos Industriais,1998,"60829301,92487233"
SP,Processos Industriais,1999,"58047772,59973401"
SP,Processos Industriais,2000,"56957257,86180659"
SP,Processos Industriais,2001,"49663077,37139552"
SP,Processos Industriais,2002,"53208704,16998185"
SP,Processos Industriais,2003,"55524818,112456545"
SP,Processos Industriais,2004,"62179593,02104281"
SP,Processos Industriais,2005,"60205079,59579225"
SP,Processos Industriais,2006,"64662882,08476246"
SP,Processos Industriais,2007,"41428328,35602171"
SP,Processos Industriais,2008,"39845187,86348847"
SP,Processos Industriais,2009,"33973485,33072949"
SP,Processos Industriais,2010,"39009032,57050827"
SP,Processos Industriais,2011,"37629394,07746921"
SP,Processos Industriais,2012,"38632039,16762119"
SP,Processos Industriais,2013,"37836604,590059824"
SP,Processos Industriais,2014,"35333166,87998824"
SP,Processos Industriais,2015,"30845843,63911298"
SP,Processos Industriais,2016,"17981260,968834743"
SP,Processos Industriais,2017,"17090475,296986293"
SP,Processos Industriais,2018,"16689730,847145872"
SP,Processos Industriais,2019,"16029855,66360902"
SP,Processos Industriais,2020,"17594024,629433863"
SP,Processos Industriais,2021,"19236386,17484136"
TO,Processos Industriais,1990,"0,0"
TO,Processos Industriais,1991,"0,0"
TO,Processos Industriais,1992,"0,0"
TO,Processos Industriais,1993,"0,0"
TO,Processos Industriais,1994,"0,0"
TO,Processos Industriais,1995,"0,0"
TO,Processos Industriais,1996,"0,0"
TO,Processos Industriais,1997,"0,0"
TO,Processos Industriais,1998,"0,0"
TO,Processos Industriais,1999,"0,0"
TO,Processos Industriais,2000,"0,0"
TO,Processos Industriais,2001,"0,0"
TO,Processos Industriais,2002,"0,0"
TO,Processos Industriais,2003,"0,0"
TO,Processos Industriais,2004,"0,0"
TO,Processos Industriais,2005,"0,0"
TO,Processos Industriais,2006,"0,0"
TO,Processos Industriais,2007,"0,0"
TO,Processos Industriais,2008,"0,0"
TO,Processos Industriais,2009,"192711,5388331692"
TO,Processos Industriais,2010,"676986,991897424"
TO,Processos Industriais,2011,"753328,078217772"
TO,Processos Industriais,2012,"812384,390276908"
TO,Processos Industriais,2013,"735194,909619908"
TO,Processos Industriais,2014,"908744,125987448"
TO,Processos Industriais,2015,"1189433,015613108"
TO,Processos Industriais,2016,"1015368,136813436"
TO,Processos Industriais,2017,"776329,791565876"
TO,Processos Industriais,2018,"1166184,498738048"
TO,Processos Industriais,2019,"931403,96658906"
TO,Processos Industriais,2020,"1118304,531501484"
TO,Processos Industriais,2021,"1340981,018982696"
AC,Resíduos ,1990,"164288,82921684007"
AC,Resíduos ,1991,"227395,5817232893"
AC,Resíduos ,1992,"194538,6918743817"
AC,Resíduos ,1993,"209573,10910319485"
AC,Resíduos ,1994,"225028,25489085785"
AC,Resíduos ,1995,"242181,0033374261"
AC,Resíduos ,1996,"262320,34363194945"
AC,Resíduos ,1997,"283264,4623435981"
AC,Resíduos ,1998,"320705,24845390016"
AC,Resíduos ,1999,"349250,0921038114"
AC,Resíduos ,2000,"444312,82066748437"
AC,Resíduos ,2001,"493294,16268339753"
AC,Resíduos ,2002,"520646,6656223602"
AC,Resíduos ,2003,"530181,7128661893"
AC,Resíduos ,2004,"532256,2111877736"
AC,Resíduos ,2005,"543627,0260362125"
AC,Resíduos ,2006,"570126,5894061571"
AC,Resíduos ,2007,"608352,16670229"
AC,Resíduos ,2008,"651733,1068234053"
AC,Resíduos ,2009,"668582,436643247"
AC,Resíduos ,2010,"719333,945216199"
AC,Resíduos ,2011,"779987,377273352"
AC,Resíduos ,2012,"916558,8155507713"
AC,Resíduos ,2013,"1038578,1817638046"
AC,Resíduos ,2014,"1095632,4008062729"
AC,Resíduos ,2015,"1183949,293295857"
AC,Resíduos ,2016,"1257880,8537318744"
AC,Resíduos ,2017,"1306781,4446989077"
AC,Resíduos ,2018,"1371691,461221622"
AC,Resíduos ,2019,"1399725,5889169215"
AC,Resíduos ,2020,"1398590,7950313673"
AC,Resíduos ,2021,"1410498,0431926525"
AL,Resíduos ,1990,"1273339,0787089348"
AL,Resíduos ,1991,"1282380,5031136412"
AL,Resíduos ,1992,"1382413,0119867958"
AL,Resíduos ,1993,"1428001,5790350267"
AL,Resíduos ,1994,"1491402,6185562462"
AL,Resíduos ,1995,"1560492,6161515382"
AL,Resíduos ,1996,"1640140,527524795"
AL,Resíduos ,1997,"1726992,2201535618"
AL,Resíduos ,1998,"1796509,057126981"
AL,Resíduos ,1999,"1910859,5627071413"
AL,Resíduos ,2000,"1973514,6878712953"
AL,Resíduos ,2001,"2076108,5012326168"
AL,Resíduos ,2002,"2178420,3540313314"
AL,Resíduos ,2003,"2278482,3115997314"
AL,Resíduos ,2004,"2377305,6147907474"
AL,Resíduos ,2005,"2527838,020377169"
AL,Resíduos ,2006,"2759372,3323215125"
AL,Resíduos ,2007,"2969246,8331269585"
AL,Resíduos ,2008,"3189819,6237952206"
AL,Resíduos ,2009,"3358767,6984384023"
AL,Resíduos ,2010,"3475019,1497273813"
AL,Resíduos ,2011,"3784107,923475228"
AL,Resíduos ,2012,"3983441,8141728584"
AL,Resíduos ,2013,"4169354,350764293"
AL,Resíduos ,2014,"4140370,6639557225"
AL,Resíduos ,2015,"4325375,367875689"
AL,Resíduos ,2016,"4526038,484315519"
AL,Resíduos ,2017,"4582250,927354399"
AL,Resíduos ,2018,"4587426,619822977"
AL,Resíduos ,2019,"4608633,774249746"
AL,Resíduos ,2020,"4929464,829015597"
AL,Resíduos ,2021,"4736171,245146392"
AM,Resíduos ,1990,"1616511,1819150161"
AM,Resíduos ,1991,"1697272,4713392493"
AM,Resíduos ,1992,"1814099,4589670182"
AM,Resíduos ,1993,"1927302,1099600217"
AM,Resíduos ,1994,"2057461,2947989726"
AM,Resíduos ,1995,"2201474,423988372"
AM,Resíduos ,1996,"2358399,439271177"
AM,Resíduos ,1997,"2528650,331093467"
AM,Resíduos ,1998,"2716013,9108714643"
AM,Resíduos ,1999,"2921461,265300389"
AM,Resíduos ,2000,"3161391,379046791"
AM,Resíduos ,2001,"3434647,779738027"
AM,Resíduos ,2002,"3811136,7885829806"
AM,Resíduos ,2003,"4291202,548895535"
AM,Resíduos ,2004,"4475206,976303191"
AM,Resíduos ,2005,"4620372,140980905"
AM,Resíduos ,2006,"4874020,53119073"
AM,Resíduos ,2007,"5365039,79308834"
AM,Resíduos ,2008,"6356785,71326017"
AM,Resíduos ,2009,"6784428,590007958"
AM,Resíduos ,2010,"7221653,636129269"
AM,Resíduos ,2011,"7259263,088086395"
AM,Resíduos ,2012,"5754301,632524317"
AM,Resíduos ,2013,"6175756,7149547525"
AM,Resíduos ,2014,"6133523,357167903"
AM,Resíduos ,2015,"6330836,443963859"
AM,Resíduos ,2016,"6920468,977737596"
AM,Resíduos ,2017,"6722554,4395799665"
AM,Resíduos ,2018,"6899151,732857894"
AM,Resíduos ,2019,"6860793,191402986"
AM,Resíduos ,2020,"7001370,289146973"
AM,Resíduos ,2021,"7036127,761967294"
AP,Resíduos ,1990,"312487,18567524594"
AP,Resíduos ,1991,"306788,1804987134"
AP,Resíduos ,1992,"371113,9968751053"
AP,Resíduos ,1993,"405371,03729581"
AP,Resíduos ,1994,"440526,66494865814"
AP,Resíduos ,1995,"474211,6046020414"
AP,Resíduos ,1996,"507853,9361330625"
AP,Resíduos ,1997,"539424,6792318659"
AP,Resíduos ,1998,"571009,1334189477"
AP,Resíduos ,1999,"602628,0124149077"
AP,Resíduos ,2000,"603973,2426727829"
AP,Resíduos ,2001,"623089,3041224265"
AP,Resíduos ,2002,"639036,732936269"
AP,Resíduos ,2003,"653091,481848603"
AP,Resíduos ,2004,"666360,9882927486"
AP,Resíduos ,2005,"702232,4744498623"
AP,Resíduos ,2006,"727578,1924103595"
AP,Resíduos ,2007,"713071,2276174776"
AP,Resíduos ,2008,"730853,5041892644"
AP,Resíduos ,2009,"774710,582667879"
AP,Resíduos ,2010,"794862,7512748267"
AP,Resíduos ,2011,"821884,623770263"
AP,Resíduos ,2012,"835078,7349137126"
AP,Resíduos ,2013,"848920,2034125164"
AP,Resíduos ,2014,"870023,4099844325"
AP,Resíduos ,2015,"910675,6156272732"
AP,Resíduos ,2016,"958943,702944837"
AP,Resíduos ,2017,"1060619,2531645112"
AP,Resíduos ,2018,"1105626,2380164515"
AP,Resíduos ,2019,"1172323,9217263353"
AP,Resíduos ,2020,"1222109,9280401461"
AP,Resíduos ,2021,"1235635,8361338347"
BA,Resíduos ,1990,"6217414,827860161"
BA,Resíduos ,1991,"6506515,245335631"
BA,Resíduos ,1992,"6701780,371961552"
BA,Resíduos ,1993,"6896611,740106484"
BA,Resíduos ,1994,"7171886,683649619"
BA,Resíduos ,1995,"7474936,542508966"
BA,Resíduos ,1996,"7802852,679994332"
BA,Resíduos ,1997,"8221251,611249996"
BA,Resíduos ,1998,"8690160,321321484"
BA,Resíduos ,1999,"9205639,139844967"
BA,Resíduos ,2000,"9738125,781645078"
BA,Resíduos ,2001,"10174990,771855993"
BA,Resíduos ,2002,"10583420,644328298"
BA,Resíduos ,2003,"11201304,399755804"
BA,Resíduos ,2004,"11724710,846153524"
BA,Resíduos ,2005,"10410379,05486507"
BA,Resíduos ,2006,"10617461,23007798"
BA,Resíduos ,2007,"12256608,302332394"
BA,Resíduos ,2008,"12175736,38699667"
BA,Resíduos ,2009,"12827182,776698371"
BA,Resíduos ,2010,"12931766,267608035"
BA,Resíduos ,2011,"12493156,490538033"
BA,Resíduos ,2012,"13073152,51401987"
BA,Resíduos ,2013,"15923913,434266245"
BA,Resíduos ,2014,"16552128,36095939"
BA,Resíduos ,2015,"17261976,693141308"
BA,Resíduos ,2016,"17566770,75836786"
BA,Resíduos ,2017,"18287107,071452264"
BA,Resíduos ,2018,"18457090,62232259"
BA,Resíduos ,2019,"18900560,142866645"
BA,Resíduos ,2020,"18961501,607962567"
BA,Resíduos ,2021,"19479176,808084015"
CE,Resíduos ,1990,"3567474,4624945153"
CE,Resíduos ,1991,"3761291,6199445706"
CE,Resíduos ,1992,"3967370,046500697"
CE,Resíduos ,1993,"4174748,9561570687"
CE,Resíduos ,1994,"4413515,713112564"
CE,Resíduos ,1995,"4654108,713789792"
CE,Resíduos ,1996,"4919285,92242761"
CE,Resíduos ,1997,"5134918,449633531"
CE,Resíduos ,1998,"5354586,955207299"
CE,Resíduos ,1999,"5597966,557280028"
CE,Resíduos ,2000,"5880786,861320598"
CE,Resíduos ,2001,"6166713,169276782"
CE,Resíduos ,2002,"6518170,040492208"
CE,Resíduos ,2003,"7006123,278972396"
CE,Resíduos ,2004,"7266557,656440889"
CE,Resíduos ,2005,"7655637,577945986"
CE,Resíduos ,2006,"8006867,227048256"
CE,Resíduos ,2007,"8537321,945396774"
CE,Resíduos ,2008,"9348223,688628944"
CE,Resíduos ,2009,"10102629,039319877"
CE,Resíduos ,2010,"10592830,258644063"
CE,Resíduos ,2011,"11377239,099653106"
CE,Resíduos ,2012,"12127435,965240864"
CE,Resíduos ,2013,"13147489,219441509"
CE,Resíduos ,2014,"13908274,17037826"
CE,Resíduos ,2015,"14660895,958729232"
CE,Resíduos ,2016,"13037247,298406815"
CE,Resíduos ,2017,"13474230,721725237"
CE,Resíduos ,2018,"14021980,219271071"
CE,Resíduos ,2019,"14503313,246561117"
CE,Resíduos ,2020,"15035233,067275828"
CE,Resíduos ,2021,"15620560,105920978"
DF,Resíduos ,1990,"1085720,0229563843"
DF,Resíduos ,1991,"1224146,8438942318"
DF,Resíduos ,1992,"1235843,3251149363"
DF,Resíduos ,1993,"1318724,8653668733"
DF,Resíduos ,1994,"1412513,5885933207"
DF,Resíduos ,1995,"1514554,8942764446"
DF,Resíduos ,1996,"1628702,7531394204"
DF,Resíduos ,1997,"1752037,2679084053"
DF,Resíduos ,1998,"1881245,2651719127"
DF,Resíduos ,1999,"2023003,478400579"
DF,Resíduos ,2000,"2243724,3245820575"
DF,Resíduos ,2001,"2338236,157790828"
DF,Resíduos ,2002,"2604367,1942586233"
DF,Resíduos ,2003,"2826104,642521641"
DF,Resíduos ,2004,"2957253,297484662"
DF,Resíduos ,2005,"3103910,151875075"
DF,Resíduos ,2006,"3337142,022639197"
DF,Resíduos ,2007,"3609509,520325952"
DF,Resíduos ,2008,"3893601,8751053982"
DF,Resíduos ,2009,"4266779,813565191"
DF,Resíduos ,2010,"4602014,348897004"
DF,Resíduos ,2011,"4918848,973403789"
DF,Resíduos ,2012,"5300427,956903684"
DF,Resíduos ,2013,"5382955,949544845"
DF,Resíduos ,2014,"5635823,456331572"
DF,Resíduos ,2015,"5607596,18602134"
DF,Resíduos ,2016,"5581804,378279189"
DF,Resíduos ,2017,"5622537,694073109"
DF,Resíduos ,2018,"5677995,612707727"
DF,Resíduos ,2019,"5947137,840560441"
DF,Resíduos ,2020,"5993253,831622399"
DF,Resíduos ,2021,"5984453,809599377"
ES,Resíduos ,1990,"1820914,010189029"
ES,Resíduos ,1991,"1841249,8135248257"
ES,Resíduos ,1992,"2003448,54305165"
ES,Resíduos ,1993,"2131565,0530102956"
ES,Resíduos ,1994,"2269859,967230071"
ES,Resíduos ,1995,"2427847,728988088"
ES,Resíduos ,1996,"2598550,918161482"
ES,Resíduos ,1997,"2787349,463130718"
ES,Resíduos ,1998,"2999368,036138377"
ES,Resíduos ,1999,"3245350,0780964214"
ES,Resíduos ,2000,"3428887,2627394353"
ES,Resíduos ,2001,"3645827,220841594"
ES,Resíduos ,2002,"3829453,846086923"
ES,Resíduos ,2003,"4001641,6655518324"
ES,Resíduos ,2004,"4172919,0418163454"
ES,Resíduos ,2005,"4326845,65933028"
ES,Resíduos ,2006,"4439357,286041392"
ES,Resíduos ,2007,"4316081,045344602"
ES,Resíduos ,2008,"4184191,7165249926"
ES,Resíduos ,2009,"4475635,622878406"
ES,Resíduos ,2010,"4660244,455635675"
ES,Resíduos ,2011,"4851532,533777604"
ES,Resíduos ,2012,"5236040,274241335"
ES,Resíduos ,2013,"5632935,314740903"
ES,Resíduos ,2014,"6354012,613762977"
ES,Resíduos ,2015,"6551459,811101401"
ES,Resíduos ,2016,"6670196,02160591"
ES,Resíduos ,2017,"6810799,016035064"
ES,Resíduos ,2018,"7003961,172218561"
ES,Resíduos ,2019,"7112482,951682406"
ES,Resíduos ,2020,"7285422,80160386"
ES,Resíduos ,2021,"7358863,943363251"
GO,Resíduos ,1990,"2993813,536637615"
GO,Resíduos ,1991,"3107302,8492532508"
GO,Resíduos ,1992,"3216321,261850747"
GO,Resíduos ,1993,"3356939,8076164457"
GO,Resíduos ,1994,"3513459,852559333"
GO,Resíduos ,1995,"3700089,42824916"
GO,Resíduos ,1996,"4004398,52005767"
GO,Resíduos ,1997,"4101142,323247513"
GO,Resíduos ,1998,"4294604,9445990315"
GO,Resíduos ,1999,"4573969,322487748"
GO,Resíduos ,2000,"4852576,761524792"
GO,Resíduos ,2001,"5161440,288160394"
GO,Resíduos ,2002,"5484057,948275017"
GO,Resíduos ,2003,"5816464,2495471"
GO,Resíduos ,2004,"6228417,262556927"
GO,Resíduos ,2005,"6568854,841457207"
GO,Resíduos ,2006,"6829576,261950146"
GO,Resíduos ,2007,"6944634,596216939"
GO,Resíduos ,2008,"7413736,560770492"
GO,Resíduos ,2009,"7719460,38262991"
GO,Resíduos ,2010,"8132490,286344322"
GO,Resíduos ,2011,"8582697,3842535"
GO,Resíduos ,2012,"8985801,307774585"
GO,Resíduos ,2013,"9514241,368495006"
GO,Resíduos ,2014,"9844067,735809766"
GO,Resíduos ,2015,"10193049,945137251"
GO,Resíduos ,2016,"10459437,572821958"
GO,Resíduos ,2017,"10889446,139361417"
GO,Resíduos ,2018,"11282991,383579003"
GO,Resíduos ,2019,"11642464,031670002"
GO,Resíduos ,2020,"11965650,372051233"
GO,Resíduos ,2021,"12317083,172192944"
MA,Resíduos ,1990,"2018037,9167470797"
MA,Resíduos ,1991,"2150374,465003914"
MA,Resíduos ,1992,"2125266,048274326"
MA,Resíduos ,1993,"2198378,303199593"
MA,Resíduos ,1994,"2286879,4290051786"
MA,Resíduos ,1995,"2382888,537221204"
MA,Resíduos ,1996,"2493093,7656053994"
MA,Resíduos ,1997,"2594215,0893925233"
MA,Resíduos ,1998,"2718605,4871662403"
MA,Resíduos ,1999,"2863898,7338091834"
MA,Resíduos ,2000,"3075160,4276559907"
MA,Resíduos ,2001,"3273059,1889636596"
MA,Resíduos ,2002,"3523794,847755664"
MA,Resíduos ,2003,"3813197,253127197"
MA,Resíduos ,2004,"4336957,58388098"
MA,Resíduos ,2005,"4439367,272782972"
MA,Resíduos ,2006,"4736231,532641099"
MA,Resíduos ,2007,"4867787,203120529"
MA,Resíduos ,2008,"6170862,026548379"
MA,Resíduos ,2009,"5955305,211320234"
MA,Resíduos ,2010,"5896404,325977192"
MA,Resíduos ,2011,"6384954,439224606"
MA,Resíduos ,2012,"6978173,246855338"
MA,Resíduos ,2013,"7120277,702573698"
MA,Resíduos ,2014,"7536608,714214755"
MA,Resíduos ,2015,"8047420,595813613"
MA,Resíduos ,2016,"7817576,038164498"
MA,Resíduos ,2017,"7938625,910070218"
MA,Resíduos ,2018,"8199129,8448259765"
MA,Resíduos ,2019,"8444464,831360063"
MA,Resíduos ,2020,"8678837,423341041"
MA,Resíduos ,2021,"8669339,575139064"
MG,Resíduos ,1990,"12143335,908681018"
MG,Resíduos ,1991,"12695166,440203084"
MG,Resíduos ,1992,"13325341,460996548"
MG,Resíduos ,1993,"13898619,311278995"
MG,Resíduos ,1994,"14558498,339054637"
MG,Resíduos ,1995,"15595123,317961916"
MG,Resíduos ,1996,"16435595,08878499"
MG,Resíduos ,1997,"17024992,664134867"
MG,Resíduos ,1998,"17715393,52647243"
MG,Resíduos ,1999,"18457927,80862122"
MG,Resíduos ,2000,"19140563,94381523"
MG,Resíduos ,2001,"19886592,166440167"
MG,Resíduos ,2002,"20723640,85208442"
MG,Resíduos ,2003,"21601982,790228363"
MG,Resíduos ,2004,"22828613,05899592"
MG,Resíduos ,2005,"24104575,261325713"
MG,Resíduos ,2006,"25021285,76596599"
MG,Resíduos ,2007,"25491945,03165631"
MG,Resíduos ,2008,"26464171,61431198"
MG,Resíduos ,2009,"27113256,815046396"
MG,Resíduos ,2010,"27879184,8406972"
MG,Resíduos ,2011,"28238689,962799523"
MG,Resíduos ,2012,"27999085,3541469"
MG,Resíduos ,2013,"30192255,340330504"
MG,Resíduos ,2014,"30907550,12450431"
MG,Resíduos ,2015,"31539802,670054883"
MG,Resíduos ,2016,"32355612,53377675"
MG,Resíduos ,2017,"33011319,895533767"
MG,Resíduos ,2018,"33471324,406216197"
MG,Resíduos ,2019,"34188000,96592895"
MG,Resíduos ,2020,"34079193,0894983"
MG,Resíduos ,2021,"33083979,234895587"
MS,Resíduos ,1990,"1321871,0547279462"
MS,Resíduos ,1991,"1391682,8354722878"
MS,Resíduos ,1992,"1434584,4636983336"
MS,Resíduos ,1993,"1483373,7868021075"
MS,Resíduos ,1994,"1538051,6010178153"
MS,Resíduos ,1995,"1605842,3499911753"
MS,Resíduos ,1996,"1665861,1566257568"
MS,Resíduos ,1997,"1642546,3627952377"
MS,Resíduos ,1998,"1689601,7450200405"
